"","X","latitude","longitude"
"7775518",7775518,3.19754992,101.65813679
"2181864",2181864,3.13692522,101.59340331
"1102204",1102204,2.02457562,103.33995648
"5133752",5133752,1.28047303,101.20141702
"398366",398366,4.16895259,100.94982229
"7909429",7909429,3.38498121,103.1162454
"9362766",9362766,0.45613917,101.47160576
"8274298",8274298,3.75785048,103.30257094
"4864547",4864547,1.65301335,103.58225122
"4344246",4344246,0.33220664,100.85730913
"4264082",4264082,1.49496147,103.40570682
"6837683",6837683,3.97200937,103.37595316
"7039793",7039793,3.73072128,103.31243444
"4068697",4068697,2.80678086,103.45288454
"4718745",4718745,2.91131945,101.8667179
"5373375",5373375,2.97222533,101.7999983
"7792432",7792432,1.32990327,103.47460154
"8242218",8242218,1.63220657,103.61784047
"898809",898809,1.44116218,103.92103798
"3580687",3580687,0.99537159,102.81735326
"8885774",8885774,2.90663711,101.29774948
"6308529",6308529,3.71427641,100.9423123
"5795799",5795799,3.17190139,101.680504
"5281981",5281981,3.36174374,101.56819558
"4993946",4993946,3.24666308,101.52112391
"9301113",9301113,0.42432476,101.85595812
"3108613",3108613,1.57717648,103.74904098
"6044104",6044104,1.68248015,103.519752
"9152752",9152752,2.78700371,101.99857986
"128286",128286,1.52543761,103.95471409
"6899299",6899299,3.20801794,101.62231668
"9076916",9076916,3.66813754,102.6449732
"9447240",9447240,0.25801791,102.13190391
"3437120",3437120,0.3935529,101.86124975
"6701202",6701202,0.32972096,100.85653817
"4129125",4129125,3.01277625,101.38728242
"4017481",4017481,3.61574152,101.95594231
"2548112",2548112,1.18228331,104.02370033
"3222088",3222088,3.91402861,101.38382751
"3990063",3990063,1.00353137,102.70551092
"7714676",7714676,4.09378621,100.94592322
"7179939",7179939,3.24098568,101.64517208
"609320",609320,3.01260923,101.7771333
"7290746",7290746,1.65788278,101.44193081
"3541188",3541188,3.78470741,101.84872759
"3142902",3142902,4.84646386,100.69539673
"7105704",7105704,1.36675361,101.30054477
"8566926",8566926,4.12228768,103.24011569
"5399971",5399971,2.91293937,101.71977641
"6714916",6714916,1.33306419,101.16403303
"13264",13264,3.6629643,101.88623788
"4682321",4682321,0.49863684,101.53508326
"5158610",5158610,3.32454717,101.84407861
"4647281",4647281,2.79712556,102.38483165
"9252311",9252311,3.25282153,101.53051947
"462831",462831,2.31532771,102.42052705
"4387059",4387059,3.19642856,101.61503629
"1420002",1420002,3.14358716,101.37966164
"3216433",3216433,4.44772292,101.13987331
"9236632",9236632,4.1918303,100.65063862
"3096305",3096305,3.6990524,100.94063235
"1602003",1602003,2.2524586,102.30433524
"2614533",2614533,2.99661105,101.47900748
"9206573",9206573,0.27116295,101.03529681
"7158533",7158533,3.2181177,101.51679301
"2746612",2746612,2.49473768,102.33775449
"5241821",5241821,3.11552723,101.58653956
"3140273",3140273,2.99189251,102.85725105
"1061589",1061589,3.07150626,101.57500706
"2788799",2788799,0.22247153,103.68794283
"1150226",1150226,3.35106489,101.24102981
"567989",567989,0.41909177,101.45501398
"3197123",3197123,4.54692645,100.72408724
"6828586",6828586,1.30091069,103.63751901
"6767289",6767289,1.6223649,101.3735767
"7887201",7887201,4.79656677,103.25191638
"3624669",3624669,3.93237461,101.50810187
"8877029",8877029,4.21982278,101.22843865
"857410",857410,2.12263352,102.79339102
"5278589",5278589,3.40434212,101.62992335
"5341317",5341317,4.34051636,101.10861109
"7829924",7829924,3.67451462,101.52202387
"4197395",4197395,3.08649438,101.63983299
"1897569",1897569,1.03653696,104.05418224
"6674300",6674300,4.77182303,103.4142687
"2566572",2566572,1.31648999,103.93917659
"5387661",5387661,1.46732363,103.64586086
"703333",703333,4.77824818,103.39231794
"8896412",8896412,2.06365282,102.5728416
"6307801",6307801,0.44652842,101.40842049
"977230",977230,1.13458865,104.30258927
"6404833",6404833,0.42013461,101.47052
"2004208",2004208,0.52592718,101.42871641
"9184298",9184298,2.51025123,101.8550547
"4007525",4007525,0.4879654,101.34572681
"5944312",5944312,0.46188691,101.34511261
"7432057",7432057,1.36688643,103.97535311
"748878",748878,1.04307762,103.401815
"8826639",8826639,1.17459937,104.01268888
"6278328",6278328,3.7745533,101.05447901
"1490811",1490811,1.5137401,103.68140513
"5377414",5377414,2.80586213,101.49009293
"7219529",7219529,4.12194211,103.17845155
"6508117",6508117,4.41606481,100.88379592
"1031149",1031149,3.34069496,101.41116326
"2333686",2333686,3.15881241,101.76443803
"596251",596251,0.68150875,101.56478609
"9257046",9257046,3.79760282,103.22048138
"3405359",3405359,1.26063108,101.22588856
"5772357",5772357,3.96869585,100.98736424
"847432",847432,1.49679824,103.73827916
"6553709",6553709,2.07648439,102.58403383
"6890494",6890494,1.16972789,102.26326119
"7618618",7618618,0.5058991,101.50061043
"7215027",7215027,1.36597221,104.23120457
"4772471",4772471,0.43649914,101.39456407
"5762682",5762682,3.048818,101.78564593
"3730838",3730838,2.93511477,101.71383476
"7475327",7475327,2.51002953,102.25993419
"640796",640796,0.92601519,104.44583466
"1265646",1265646,1.86868322,103.11908285
"4591980",4591980,1.50636621,103.72217853
"2340743",2340743,1.50045907,103.65186721
"975670",975670,2.95591627,101.8200531
"92896",92896,2.93867183,101.62288547
"6588519",6588519,4.85405688,100.70953968
"8530314",8530314,3.97070485,103.41052957
"1961379",1961379,4.86783649,100.72499811
"8174091",8174091,0.35345977,101.25540163
"6628100",6628100,2.2696842,102.14941919
"8448837",8448837,3.10620814,101.73697141
"4705063",4705063,1.73343753,103.88827188
"8427441",8427441,1.67025949,101.36487413
"6723172",6723172,3.7967507,101.85128915
"7041992",7041992,0.5768725,101.42032456
"7015312",7015312,1.62429712,104.05019849
"8841240",8841240,3.0067618,101.37949885
"1975456",1975456,0.65748055,101.61830701
"3842212",3842212,1.42201951,100.65124173
"203769",203769,3.38707663,102.54538799
"2729497",2729497,3.32733371,101.47932151
"2754984",2754984,4.22573892,101.11856525
"6224131",6224131,3.27945954,101.48305043
"2757702",2757702,1.37184925,103.94168337
"134424",134424,1.32478248,103.81470705
"243488",243488,4.59072238,101.13644671
"501290",501290,2.98086487,101.42602342
"7863452",7863452,2.24995893,102.19149233
"1886799",1886799,2.48524945,102.01885931
"1127977",1127977,1.09926839,103.96411964
"6211124",6211124,1.63975993,103.75683276
"4362022",4362022,2.29133496,102.35788974
"3092684",3092684,1.56760488,100.89527996
"3193703",3193703,1.15222658,104.03992016
"6121404",6121404,2.6802921,101.50291189
"6268330",6268330,1.31648757,103.95118576
"9311965",9311965,3.1579261,101.54244065
"7921493",7921493,1.39735501,103.82050923
"3549694",3549694,0.53266777,101.41383512
"8665479",8665479,0.47310644,101.35940174
"8816834",8816834,0.16884256,103.48424057
"8551287",8551287,2.40901883,102.24866422
"7968224",7968224,4.30103604,103.44396943
"7696403",7696403,4.30277589,100.6244901
"4062101",4062101,3.07798635,101.77031701
"5337027",5337027,1.86745994,103.00496439
"8295358",8295358,2.74451172,101.9663889
"9051530",9051530,1.83904028,102.95609945
"2364200",2364200,3.04251729,101.37520327
"1292503",1292503,2.98436893,105.71297533
"3226003",3226003,3.44198517,101.66613026
"8802327",8802327,1.73432628,101.37141599
"2863091",2863091,0.42926667,101.48194481
"5674368",5674368,3.0784053,101.70762641
"1116964",1116964,2.7614095,101.92790227
"5419412",5419412,1.713938,103.88855636
"4340911",4340911,1.1322929,104.03974922
"575913",575913,3.82086557,103.31539401
"1830885",1830885,1.50140122,103.74427208
"1164520",1164520,1.55690838,103.60730239
"7047491",7047491,1.30456058,103.85705052
"7866611",7866611,4.53172884,101.08013724
"7965007",7965007,3.22230385,101.6336663
"7108851",7108851,2.21036718,102.2408372
"538198",538198,1.50171831,103.74550467
"4488064",4488064,4.15431911,101.33046944
"5907881",5907881,0.49674538,101.47473814
"1461806",1461806,1.55158239,104.23618229
"4037194",4037194,1.10464696,103.96370704
"330469",330469,3.32078261,101.5302726
"4684074",4684074,2.26560651,102.2443007
"7844470",7844470,1.4915735,103.65812287
"4034325",4034325,1.3630013,101.14785112
"6924370",6924370,3.5110459,102.55150861
"5931961",5931961,4.27671265,100.76211911
"6783572",6783572,3.02964734,101.6749248
"9677829",9677829,0.68108268,100.93829654
"3134942",3134942,1.0441894,104.05145763
"8307001",8307001,0.95332722,104.52047862
"2049570",2049570,2.98167211,101.40312464
"9556268",9556268,2.36842769,102.08759229
"3275984",3275984,4.25734786,101.19780203
"6243547",6243547,3.47045245,103.39270289
"7675590",7675590,4.83368982,101.01124108
"2557786",2557786,3.2014162,101.64299122
"3116891",3116891,2.80665922,101.62246215
"2351661",2351661,2.67281357,101.98978337
"6527786",6527786,3.06989512,101.42818338
"1013524",1013524,0.46900308,101.36429028
"9034819",9034819,3.37544428,101.21527941
"4534502",4534502,3.67903843,103.02611361
"7742578",7742578,0.8377973,104.60600452
"1811897",1811897,3.02354565,101.48135031
"5510777",5510777,0.37205046,101.06494779
"6733607",6733607,3.35823786,101.61909797
"2123027",2123027,4.19805469,100.65183515
"3246385",3246385,4.73843983,101.49185296
"6825214",6825214,0.4913317,101.4758701
"2974238",2974238,2.78975637,101.71291284
"303467",303467,1.06788349,104.01860251
"7649496",7649496,1.75648016,104.06897742
"9460123",9460123,1.72850583,103.90026947
"4619828",4619828,4.40846913,103.25520099
"1302245",1302245,1.499918,103.96148204
"9471339",9471339,3.12357073,101.71471648
"1844242",1844242,1.48405938,103.41858832
"551002",551002,1.31738908,103.82721714
"7191418",7191418,2.62595886,101.74261251
"8999233",8999233,3.23644771,101.70367734
"4748448",4748448,2.24932129,102.21919677
"3169405",3169405,0.93192553,104.44592815
"1341438",1341438,2.97975859,101.66911784
"9529622",9529622,4.44946808,100.63690163
"4590785",4590785,4.68962826,101.12981757
"5710961",5710961,4.44993418,101.04073426
"7266895",7266895,2.86129778,101.74200649
"8067980",8067980,1.51297983,103.82157029
"7692148",7692148,3.11560602,101.76060121
"2436671",2436671,0.44077906,101.44604017
"2838045",2838045,0.36007249,103.5018804
"5701998",5701998,1.94399251,102.76937313
"343639",343639,0.93513023,104.51664489
"1304448",1304448,2.80212953,102.39757466
"7561732",7561732,2.89172081,101.75512701
"2915555",2915555,0.47473849,101.52317809
"4200167",4200167,1.94992476,102.63765088
"2337390",2337390,1.61298504,103.67816166
"5995259",5995259,3.94883659,100.96759696
"8748718",8748718,1.37257943,103.71063443
"8419011",8419011,0.33509907,101.02865484
"101848",101848,0.5270409,101.48003721
"3191054",3191054,0.44211283,101.38194029
"2682320",2682320,2.46464112,102.23470662
"967075",967075,4.25763811,103.40489931
"1344826",1344826,3.17671011,102.35974435
"3609292",3609292,1.29437903,101.17245863
"973280",973280,3.0910703,101.58477011
"5339415",5339415,1.41547112,103.90349978
"5250468",5250468,4.56648698,101.05583246
"3302246",3302246,3.19392996,101.57538776
"4038131",4038131,4.53901994,103.45867638
"4739844",4739844,3.7518978,101.9075291
"1256345",1256345,0.44588882,101.46123059
"4437188",4437188,4.57942016,101.04978287
"1518031",1518031,1.38041613,103.86421698
"3131479",3131479,4.72922405,101.1426509
"7249632",7249632,1.56784387,103.85431242
"791801",791801,2.8127786,101.50718754
"7039859",7039859,2.19802769,102.34557506
"5521976",5521976,1.77628134,103.02169045
"3101975",3101975,2.80129951,102.40152583
"9223081",9223081,3.6459649,103.08573808
"9375397",9375397,3.25242049,101.68795697
"9077004",9077004,2.58492266,102.60635238
"4220949",4220949,4.48243758,103.43936576
"8806942",8806942,3.2568647,101.3447308
"3813335",3813335,4.47337412,100.89838719
"8646626",8646626,3.51738348,103.39833163
"6160982",6160982,3.5298936,101.08696448
"6540616",6540616,3.07070662,102.4124288
"1466567",1466567,0.4406379,101.43145003
"9262637",9262637,2.62508001,102.08987261
"9392250",9392250,4.5825124,101.1241741
"9376374",9376374,1.04575815,104.24962793
"9441300",9441300,1.58158231,103.75004396
"829693",829693,0.91586656,102.97509998
"21265",21265,3.12677455,101.75732922
"2741739",2741739,0.37430179,101.05482785
"1776701",1776701,2.79171328,102.33043433
"3493763",3493763,0.84477445,101.05098788
"6949730",6949730,2.8326434,101.72563798
"7426042",7426042,3.71929841,103.13229171
"1028902",1028902,2.23449954,102.16002924
"7608856",7608856,3.10444846,101.62636278
"1950194",1950194,2.16185394,102.32630041
"3746349",3746349,2.09333789,102.6391745
"3881021",3881021,0.5280689,101.49115566
"3782691",3782691,1.13264952,104.10035166
"1043461",1043461,1.33422642,103.77183222
"3353799",3353799,0.29214479,103.60890362
"6747517",6747517,1.01613174,102.57079605
"3302372",3302372,3.02507479,101.86217724
"2586231",2586231,2.43281815,103.82372802
"2215831",2215831,2.65537067,103.6233804
"7645118",7645118,2.22536956,102.30478802
"5639534",5639534,3.75450416,103.2423995
"5720886",5720886,1.37791264,103.95846476
"897567",897567,2.66190038,101.68226739
"7497922",7497922,0.56242739,101.42775395
"5268241",5268241,1.33525439,103.85650427
"6720382",6720382,2.25032457,102.28558179
"5885318",5885318,2.55145012,102.82457373
"3271683",3271683,3.03547219,101.43819593
"30910",30910,2.37889575,102.20929345
"6875510",6875510,2.00727342,103.31879705
"933970",933970,2.3806425,102.91194468
"5779504",5779504,3.70574906,103.11585873
"8571928",8571928,0.46766776,101.9070704
"7684226",7684226,3.08038179,101.76534604
"8843535",8843535,1.05310795,102.93520702
"591392",591392,1.84736167,103.07321785
"1113743",1113743,1.34484919,103.9420203
"1489908",1489908,2.27818073,102.52852584
"228541",228541,0.38070745,101.5562496
"5739623",5739623,3.45560615,101.14528992
"8848152",8848152,0.57771577,101.47346447
"3121371",3121371,0.42623551,101.40809204
"5087640",5087640,4.43212778,103.42563766
"120334",120334,1.85855753,103.17952748
"5171240",5171240,2.80577403,101.78997337
"7309027",7309027,1.72480567,103.69621977
"8666",8666,2.50140788,101.84838868
"4544687",4544687,2.20475658,102.3215068
"3122356",3122356,4.54426222,100.69900193
"4903994",4903994,1.68313039,103.5786837
"1068733",1068733,0.75477904,101.26673556
"673522",673522,0.64977199,101.56340081
"708210",708210,3.51266878,101.90856693
"2257090",2257090,1.12373752,103.97607806
"4731865",4731865,4.94200162,100.80492954
"5377025",5377025,3.0607331,101.78885673
"7171857",7171857,1.52394875,103.80357298
"8370492",8370492,0.55515292,101.84118853
"2878941",2878941,4.23042956,103.41875111
"5775870",5775870,3.01799709,101.87271863
"1671230",1671230,4.83352743,102.20497048
"2935130",2935130,4.78315151,103.38137559
"3236924",3236924,0.19222818,100.77461184
"3687577",3687577,4.66346253,101.09631209
"8258172",8258172,1.03363966,103.92014162
"3377036",3377036,0.92738105,102.04082937
"4977887",4977887,1.11595897,103.98655272
"5770762",5770762,0.96213479,103.98081957
"1431095",1431095,2.13998699,102.37216132
"2637985",2637985,0.20447652,103.50908096
"4640981",4640981,1.04029316,103.94254103
"297814",297814,1.53889733,103.74347503
"6427912",6427912,2.72050046,101.99230769
"5495623",5495623,1.88154868,102.96780001
"2240522",2240522,1.32395892,103.86405029
"8157634",8157634,0.99873598,102.08633144
"5083538",5083538,1.03396059,103.97550678
"1840552",1840552,0.52722684,101.42706325
"5305943",5305943,2.84078881,102.14314734
"5384948",5384948,0.52251136,101.44888996
"6256751",6256751,4.18386316,103.41405362
"790266",790266,2.24062431,102.30207211
"9040802",9040802,0.96187094,101.24084339
"3181891",3181891,0.96229008,103.84899345
"9073367",9073367,3.77778272,103.27925591
"9302684",9302684,2.19789274,103.19025308
"7400510",7400510,3.61271991,101.95594664
"542064",542064,4.61044089,101.12807477
"5746028",5746028,1.37303306,103.82894168
"657393",657393,0.56952083,101.40593194
"6516251",6516251,1.49114741,103.42079081
"3880874",3880874,3.01866326,101.60647471
"7384849",7384849,3.30079091,101.52296619
"1437631",1437631,2.87993067,101.54106654
"4737503",4737503,1.96270148,103.02961817
"7603054",7603054,1.17369872,104.02437051
"1937279",1937279,1.47350159,103.90917063
"3917333",3917333,0.5028579,101.04203682
"8248156",8248156,0.31616331,101.03535475
"4132459",4132459,3.68301339,102.31547068
"1991835",1991835,4.88365481,100.72262339
"5668505",5668505,0.96085966,104.51386499
"9250508",9250508,3.13130589,101.42223275
"7552310",7552310,0.63569492,100.91474518
"7531336",7531336,0.52105667,101.40776419
"8125169",8125169,2.74344642,101.49587133
"9196376",9196376,0.50143308,101.50539156
"1467262",1467262,2.33132157,102.29615881
"8682304",8682304,4.24642587,103.41860875
"6999272",6999272,2.31059992,102.29341738
"4735554",4735554,4.69965467,100.9279098
"3733496",3733496,1.34433414,103.70799076
"8640847",8640847,4.26279531,103.43857303
"3367879",3367879,0.45843983,101.40548602
"3765798",3765798,1.75216506,103.04899349
"2287805",2287805,1.13653212,104.09493895
"16247",16247,2.40389831,103.0180994
"1646629",1646629,3.26924491,101.37013783
"1352095",1352095,1.50403561,103.82717323
"994720",994720,3.5736238,101.88585981
"5279996",5279996,4.63895637,103.43118002
"7760890",7760890,1.17307334,104.02623767
"1855646",1855646,2.39032973,103.8591467
"581358",581358,2.97063598,101.78430921
"9249192",9249192,3.0017984,101.41531608
"3519428",3519428,2.30236421,102.97026899
