"","latitude","longitude"
"7914908",9.55654383,106.05841495
"98739",9.99535724,105.49193473
"1173762",9.80168867,105.4610972
"4272837",7.00347952,100.66581784
"858724",10.2071661,105.08696985
"4554992",6.67532367,101.53595397
"669504",5.10649173,103.0010374
"2747894",8.62099403,105.01914019
"4623941",10.18696411,106.3681721
"53435",6.00601541,102.37025247
"1042079",6.15971669,102.0731246
"7609065",10.0639814,105.28723234
"813856",9.51745306,105.26394912
"4073665",6.1320185,102.31101302
"5354142",6.18453117,102.1669157
"4682347",10.14356001,105.86309128
"3974134",9.54262633,105.3375946
"3614591",6.80369203,101.30425579
"1559677",6.7465988,101.55817997
"8316822",9.91177265,105.26238043
"786826",9.87544497,105.64728265
"7586508",9.5573691,104.98002757
"63624",9.24902698,105.55047741
"2000600",9.9365857,106.35596957
"8053145",5.71614474,100.92938985
"4422652",9.555073,105.3248154
"3063528",9.85727508,106.15250314
"2721504",9.3054751,105.73445723
"2574542",6.70541354,101.62239749
"6011314",10.09665359,106.18219459
"3996919",6.78127717,100.97973286
"351824",9.94904289,106.04030237
"434412",10.06535242,106.47826362
"5353",9.8483684,105.43050608
"2566644",10.05103322,105.77169
"5605910",10.07390897,105.75194041
"4860004",6.20682251,102.23966768
"6512002",6.15405028,101.66755801
"2534068",9.60111751,105.99989072
"3677487",9.66462244,105.98735621
"589108",9.85752262,105.53126204
"6947351",9.21281189,105.19296267
"816765",9.01565997,105.18360444
"1387645",10.10938198,105.73709769
"4599952",10.11629544,105.90261131
"891327",9.8903921,105.78083886
"2404551",9.58998287,106.01490103
"294488",9.84366118,105.83067632
"2654963",10.19123628,105.63266222
"5923943",9.7718864,104.90664137
"1040103",5.76137936,100.65414302
"7011216",9.98636966,106.2030539
"1453085",6.26722175,101.7693752
"6208583",10.21726119,105.5444084
"6220858",10.25507791,104.97215364
"2513047",9.54518703,105.47757935
"4738661",10.00727962,105.86042678
"8241427",9.79554222,105.48518126
"344202",5.92480507,100.66749887
"105425",9.75599863,106.39823416
"7008075",9.78732206,106.09209489
"2802061",6.61846754,100.62874575
"1639420",9.97940668,105.58706456
"4492526",5.24132341,103.12036538
"4679763",10.16269882,105.88980306
"3980087",9.94424806,106.33318123
"1041989",10.23920498,105.27997095
"2995809",9.67774663,105.54558437
"7820652",8.90761691,105.05050226
"1664884",6.14013588,101.55033627
"3178718",9.83454465,106.46397802
"2822414",9.09161486,105.36156899
"5581566",6.73891549,101.30380116
"2999725",10.02206858,106.10768259
"8547906",6.47590786,101.78914154
"769686",10.22578897,105.20097348
"2229328",6.6858911,101.580969
"3959426",5.23679642,103.12294851
"419002",10.13274898,106.33683963
"4784157",8.84997545,105.24391043
"8184513",5.90230418,102.24579676
"1250039",10.06913003,105.79175114
"1566496",9.64170393,106.33064317
"1019653",6.24658826,101.16998442
"1557662",8.89730311,105.06097397
"5749634",9.93115006,106.34568606
"2186115",5.766701,102.56108905
"1423825",10.21210635,105.96981104
"7495593",10.13353148,105.44159953
"6603358",10.03280912,106.02856204
"7963859",6.93294688,101.30933062
"1138215",10.02525719,106.53236074
"2210672",6.54051206,101.27960234
"738318",10.1900246,105.69936546
"4303818",5.81997632,102.41257736
"1064575",10.00268198,105.74306005
"5091795",10.03056357,105.74763481
"7011152",9.63621576,106.49247517
"8001317",10.14361627,105.03443421
"1125619",9.77076694,105.97772579
"2379994",9.68123502,106.00522163
"632275",9.42574151,105.39320423
"1619505",9.62597428,106.06915626
"7891388",10.1795342,105.15276535
"854192",5.26718252,103.09889878
"3581549",6.00819808,102.11597707
"2887979",6.61205985,101.63060981
"6082734",6.58599884,101.67238739
"6066743",9.50586942,105.26517259
"7777026",6.03856531,102.40747863
"1047070",9.9959468,106.09474729
"4597846",6.22107159,101.75111529
"6307585",6.56055543,101.29224742
"8071042",6.1128601,101.87951796
"5300730",9.53262933,105.6988526
"2103093",10.02823455,105.78474966
"6427836",10.14698578,106.3001655
"7887604",10.03818997,105.59361267
"35858",5.24611724,101.64435777
"6235835",10.10707753,105.66413842
"2366892",9.42400094,105.6328305
"4569573",9.67882673,106.26489765
"7470389",5.23212589,103.10694438
"6209136",10.08226975,106.13683289
"7904585",10.0881241,106.39490933
"6794673",5.30401418,103.10906566
"146804",10.0893537,106.15207718
"5246306",6.13972692,102.29195482
"2240216",6.02046675,102.30380308
"1865013",8.90608673,104.97875985
"3380024",5.81605598,102.15214507
"7939262",9.00147862,105.0784738
"3896176",6.06964567,101.19837945
"4335250",5.88705785,102.39808505
"3058886",9.98257621,105.64541054
"4109003",9.98038021,106.26965887
"5587976",8.9217564,105.06079308
"2655098",6.02645495,101.94787855
"2045789",10.13435625,105.00362836
"6354952",9.98160215,106.10469547
"2209061",9.85645599,105.55260159
"6868845",9.27180334,105.24259738
"306607",6.82905799,101.44988419
"6507790",9.89388753,105.63373539
"5294378",9.36821526,105.74079246
"2294643",9.92853976,105.81851982
"3262316",5.4813509,102.2658209
"305881",6.46826634,101.24372803
"2357985",6.96731533,100.76904935
"3321033",5.1787712,103.07136649
"4201559",9.73070798,106.07188451
"31701",10.15022888,105.57448237
"6716190",9.6264027,106.26026628
"290337",6.20625115,102.23637133
"1381049",9.54951294,105.54087807
"4992633",9.19932151,105.17752185
"4731984",10.0651369,105.41005513
"7033337",9.34518382,105.71393342
"730263",9.95140045,106.31232148
"6036820",6.03824432,102.14857568
"7714572",10.14481152,104.99223843
"1085654",10.05428678,106.13869353
"6141216",5.15766829,102.60309694
"5481211",9.60330494,106.52997201
"6119918",9.59060817,104.99868111
"8254712",6.2068057,102.06756092
"3246669",9.68162415,104.88232041
"113267",9.76448167,106.2056752
"5625846",10.10977098,106.32021947
"4578608",10.10365617,105.14924575
"5111237",6.5319462,101.50989492
"2585194",9.95900193,106.1870084
"4328997",10.08961137,106.00642001
"4849773",10.16562397,106.51742555
"8234970",6.13217753,102.3028807
"2443549",6.18540685,101.76028733
"8165991",9.86887162,105.83512939
"5131339",9.90687013,105.99039858
"167340",10.09983675,105.30929384
"7790160",9.98233262,105.73593291
"3603963",9.72238857,104.8671119
"1129104",9.21613817,105.70269095
"2596818",5.84910234,101.15671329
"2049895",9.85918802,106.17499324
"1176463",5.61164235,102.73985701
"4557478",9.92780044,106.39077393
"6539408",9.13283281,105.11578114
"5389529",9.67087035,106.01444919
"1363699",10.17773264,106.03198193
"1840771",10.18611501,106.48428256
"6478103",9.90273168,105.31331371
"1949891",9.71400084,105.37440683
"6292077",6.45420116,101.14311359
"1386022",9.54877338,106.00981471
"3620060",10.12639552,106.03355227
"2308007",5.69406773,102.21239745
"1374888",10.06184686,105.7240105
"4671150",5.35052861,100.68104589
"3528736",5.913122,102.24752657
"4408643",10.00302769,106.18316719
"4171221",9.29633432,105.08574219
"4670215",10.25664001,104.00145919
"1679512",10.17884629,104.53176824
"2530375",9.61082997,105.66071903
"6913784",10.01412191,105.15124925
"5029418",9.44227962,106.18021737
"3550259",9.18755319,105.15933946
"5502695",9.70414748,106.4388848
"840392",9.79222052,105.70640123
"4405922",9.63204413,105.99001527
"7707578",10.21913618,105.57297134
"7491681",5.42917166,101.1331563
"6744673",9.5674344,106.48669942
"6379592",9.25458955,105.5957886
"4879248",5.4988173,100.62686132
"303106",6.79292893,101.14467226
"6313958",9.67626461,105.95269
"329980",9.17372547,105.27731303
"4952080",10.2188886,103.9617295
"1294315",10.09241028,105.68669213
"4681385",6.1180736,102.21572979
"3763104",5.09781224,103.01010674
"5113771",9.99775732,105.75137775
"193110",9.32776894,105.18971826
"3323164",10.08211168,105.78030562
"1457676",5.27489742,103.03789246
"3054677",9.5058733,105.53302786
"1532897",9.47743994,106.15645551
"1785046",10.20615331,105.99102255
"1302881",9.70968886,105.63641708
"8471120",6.13701454,102.32983244
"2319417",6.29992559,101.03699605
"6942395",10.13807521,105.75740344
"866548",6.88569407,101.25797208
"3248485",9.502359,105.09643177
"6647471",9.60825452,104.87122694
"2934162",10.20071863,106.04653801
"2383245",9.6666335,105.33397099
"953262",10.06440546,104.018723
"1647639",10.03682158,105.7793737
"3247261",6.72987843,101.1016752
"1961127",10.18243541,105.94092864
"3918155",6.46000734,101.24993291
"75651",6.73939292,101.06902154
"4930223",10.01801588,105.07568633
"7003508",9.51104815,105.51851035
"4416455",9.80404133,105.2816743
"7307111",10.06694566,105.41109862
"7615946",5.84473733,102.37855287
"4925388",9.64395319,105.99400423
"334947",5.72744494,102.16480814
"1540960",10.19735933,106.07537025
"1772415",9.16030534,105.15619537
"2840368",6.89224858,100.71404041
"8473767",9.99573033,105.71658917
"7551457",9.17831164,104.84249468
"184217",10.11293186,105.81493573
"792503",10.05716051,106.08775255
"5593651",6.23538464,101.51056562
"4683332",6.17157509,102.31807298
"5400015",9.80919868,105.15375874
"5432192",9.90385615,106.34368895
"3972705",5.25946314,103.11323616
"809290",9.31743294,105.76989501
"1559365",9.95611545,106.14179023
"6662481",9.38995765,105.65356104
"6766325",9.6294624,105.2510164
"2989859",9.9844217,105.54014515
"3126384",5.25823616,103.11165532
"6309376",6.67868942,101.31438775
"8516692",9.48769387,105.13838588
"1909668",10.20338919,105.96258114
"4670982",9.85257173,105.84787584
"3702481",10.16728802,106.2454057
"1973506",5.53665028,102.20623266
"6447399",9.29587995,105.20395177
"2354471",6.49910538,100.67608554
"990742",5.41831433,100.62079729
"7028925",5.34666001,103.08378156
"363607",9.5785339,105.76798542
"3424545",9.74725828,106.27652962
"7360943",10.00967291,105.8019374
"3485898",5.45927338,102.49293594
"1318836",9.93210035,105.31632353
"2746898",9.78443947,105.72916497
"6443424",6.23257057,101.50042419
"3404046",5.71481853,100.90991267
"262275",6.56935662,101.20598989
"4390500",6.56173667,101.28453901
"7635065",5.83920243,102.54111383
"2885711",9.74550701,105.50557031
"827425",6.2947185,101.66304097
"2526552",10.01415586,105.08855743
"2328385",6.38167786,101.0799941
"6290717",5.14015343,103.08911894
"2280683",5.68500718,100.79873984
"1238799",9.24603289,104.83375662
"1027030",6.01633771,102.31239607
"6705458",9.36551402,105.70040775
"1714275",9.99044134,105.57099255
"8384541",9.92522833,106.14412962
"1209493",10.09836678,105.58115968
"1401971",10.0051983,105.75009637
"3775770",8.86273347,105.00864431
"7083272",9.41234205,105.81672051
"6351862",9.88310427,105.15574207
"8324498",9.17671056,105.15816673
"1067479",5.80114477,102.44722058
"329891",6.00622963,102.30535666
"964229",10.11484997,105.86860509
"5021990",10.08169708,105.63327662
"1874924",5.44885088,100.64667154
"2344166",9.96975268,105.11365131
"7307945",6.57450134,100.66590441
"3839873",5.78746384,100.70370954
"2594943",10.05370237,106.42019233
"4557830",5.43690407,101.13406361
"1232288",5.05470486,100.96199144
"3926628",6.53338771,101.3083876
"423297",6.49100326,100.68724397
"833453",5.8569227,101.74517325
"2361753",9.26772627,105.28463923
"7575743",8.85548609,104.81107932
"652561",9.41798103,105.69415804
"2570224",5.29532955,103.06905981
"5952857",6.60815407,101.34534968
"7500529",9.87086413,106.29182469
"1477335",6.14159693,102.16598698
"832443",5.70979906,102.57859385
"5129378",9.46764791,105.88661504
"5881602",10.01726563,105.47538076
"5037494",9.28458466,105.73333841
"6131669",6.41988298,101.85615303
"2909960",6.44579718,101.8028597
"4398525",5.72930184,102.6612145
"7254485",10.13396279,105.69720986
"4024861",9.88323002,105.61141479
"4253023",10.03167225,105.66130543
"6271445",6.10241817,102.23178317
"5207945",5.08192298,100.83068152
"5279557",6.71078081,101.63588784
"4557837",9.42221376,105.94680332
"6684247",9.65887152,106.07602848
"2637722",6.44012954,101.81123596
"5621881",6.02124253,101.96765349
"7963100",9.85915777,106.02246732
"6171757",10.04487168,105.77741734
"2102955",9.88615719,105.47614237
"6666078",9.44611991,105.97634373
"133627",6.07730867,102.26793692
"4421379",6.67748395,101.14712974
"4583483",6.60164574,101.61330806
"6743388",10.0174585,106.44637851
"6220730",9.35701635,105.23063536
"4983845",5.90165096,102.24616373
"34075",6.16246841,102.21120622
"7305323",9.98054575,105.82197411
"2629912",6.11756355,102.37660284
"5042408",10.0634623,106.24045907
"1775977",5.30022396,103.08446272
"1803716",6.56025661,100.89962991
"1501591",6.15869608,101.26673179
"2716208",6.62828994,101.04361013
"6503205",6.16119082,102.11615899
"6783299",6.51504229,101.46935688
"2779810",8.96111483,104.95480635
"1794906",10.27726009,103.9657646
"1612752",6.38430196,101.00634366
"3870174",9.28271288,105.71756007
"6010032",9.5589171,105.98624001
"244333",5.29933364,102.01519719
"5821972",9.75462824,105.86311128
"5440917",6.55068829,101.34336221
"5133113",10.12080253,105.74636152
"8472503",6.3958202,101.37316472
"2016200",8.65332143,104.9414517
"8002184",10.22263307,103.95577681
"3025041",6.10363557,102.17580425
"5925516",10.14939936,106.04215333
"5927462",6.80831167,101.29631016
"3509618",9.41948504,105.06881558
"6005618",5.77321584,101.08252173
"619323",10.09534054,106.17445183
"1967498",6.48388359,101.4961054
"7184181",5.61010553,102.11651486
"7071470",6.42855799,101.81265268
"7947401",10.08782884,106.52682329
"2475515",9.9571131,106.38915406
"4331255",9.64633725,105.35755876
"7993532",6.22325166,100.657952
"7948637",9.59589161,105.9928353
"5343648",9.56128106,106.00927888
"7824973",10.11273214,106.16280742
"801481",5.66450463,100.80951871
"1235408",9.37104733,105.76380474
"4391600",9.87207927,105.26698883
"7844270",10.04829105,105.7560904
"8042607",9.96429129,105.51397775
"2199966",9.24010548,105.47689843
"5238286",6.6291751,100.8196894
"1869176",9.9507787,106.00746352
"5720817",6.86182777,101.26678933
"5813314",10.08212069,106.32408635
"2462755",6.26840431,102.0201
"1082278",9.7950417,105.83333971
"7680007",10.04390852,105.07719681
"8425406",10.20823256,106.06890905
"5302186",6.14329846,102.17268905
"3824495",9.79010724,105.03628377
"6364715",9.92938492,106.34124895
"322738",9.64677863,106.34239981
"4363160",9.95640654,105.1070505
"4709361",9.85896602,105.71459157
"7510946",6.20430144,102.15232107
"8362145",5.81248241,102.45756136
"1353565",5.44286432,103.04880276
"5866056",10.05382719,104.01903063
"6647688",6.39918548,101.16257937
"7004662",9.20073302,105.08805508
"5204021",10.17812608,105.55023986
"534631",6.04649413,102.1686163
"3414538",9.60887367,105.9579285
"7549408",9.62362597,106.1193827
"3520661",10.11003409,105.97463445
"7901656",9.733446,105.85341114
"4369179",10.19515343,104.9160343
"7419228",6.25776319,101.69151335
"6529788",9.98993113,105.6572651
"3609031",5.34033381,103.07491384
"1072363",4.97689129,100.77417953
"3969385",6.28237488,101.65082617
"7476753",9.32463615,106.0465209
"5141691",9.8689824,106.17735628
"8443266",10.12373063,105.01439679
"6299024",9.98690188,106.24437142
"4690131",9.53369135,105.41088498
"2350180",9.37382291,105.61401239
"6003091",10.15598407,104.90631428
"8061622",6.82986865,101.39084012
"7851031",5.65982132,102.50747936
"2568142",10.03660114,105.56448825
"5906743",10.13333831,105.63709981
"36104",10.06265722,105.75996187
"3923953",9.42508712,105.89319494
"6826258",9.24093218,105.5665171
"3407346",9.77035557,106.00531579
"8147317",10.01722823,106.29420486
"3753642",6.1204505,102.2808311
"3483723",5.9702675,101.22787077
"4243542",9.55107529,105.93752241
"651394",6.40312735,101.02142389
"5666626",9.77636822,106.37590799
"503761",9.71367962,106.11820841
"374709",6.19920628,102.26185359
"6930184",9.45723186,106.15264147
"5430876",8.83891439,105.29135848
"1302850",10.16818765,105.86475291
"5168131",10.01568666,105.08479721
"5925365",6.17611387,102.29166448
"5041663",9.21590245,105.48561083
"4034270",6.07580697,102.30596772
"2408290",9.99311804,105.78930144
"7385769",10.09581806,106.50478487
"3519072",6.15572159,102.1743482
"4666094",10.12955833,105.78399806
"6298652",6.14258574,102.25500617
"578588",9.38049575,105.4425352
"5576164",10.17021454,106.06492186
"3395940",9.44856789,105.75635413
"6747413",9.33427868,105.91226146
"7191333",9.98533156,105.52225004
"2966018",10.06766698,105.42782653
"8371156",5.62423272,102.79323389
"4465284",10.20517117,105.47212247
"719972",6.00312618,100.74566431
"5662981",5.32887674,103.11912989
"2738103",6.07837945,102.38577531
"5311161",6.39525094,101.51893436
"6918132",9.34681068,105.07613286
"6992891",10.22327334,105.67001864
"5130210",9.74927777,105.54113444
"7075736",6.03554001,102.09141066
"266778",5.0551204,100.96622892
"7829148",10.10029165,106.14881752
"4014328",5.76429493,102.56910673
"6650550",5.84675837,102.37787128
"4379519",9.96500528,105.11121164
"5906374",9.44996734,105.78679114
"5486021",6.57562178,100.8806434
"175110",5.66376654,100.63370607
"4144717",9.28307362,105.72424798
"2366842",10.17958236,105.73826948
"1568330",10.113685,106.26926332
"7433371",9.89389662,106.53242015
"7707017",9.50464189,105.85124982
"3154983",10.09505511,105.71817312
"4949496",10.18525129,105.60585548
"7205507",6.79825045,100.95092601
"5265493",9.46358672,105.90158647
"3497685",10.02792429,105.0827174
